,m,l,P,r,T,rho,epsilon,kappa,nabla_ad,nabla,convection/radiation
2157,3.732966483241621e+33,5.796929543965262e+34,487893780548559.7,50159998129.11261,4730898.428278062,0.7613230761983671,0.0006245871950885589,3.253131092803869,0.4,0.4,convective
2158,3.731265632816408e+33,5.796929436201252e+34,493229604336905.56,50089502553.0289,4740752.980052082,0.7680544643547674,0.0006381411393599115,3.2445169169609125,0.4,0.4,convective
2159,3.7295647823911956e+33,5.796929326121034e+34,498593282575709.0,50019424823.966064,4750581.43584442,0.7748055197160378,0.0006519107332536188,3.2359462704778883,0.4,0.4,convective
2160,3.7278639319659827e+33,5.796929213692443e+34,503984863999708.7,49949760734.110466,4760385.600184216,0.7815760083299002,0.0006658993560932657,3.2274149328440145,0.4,0.4,convective
2161,3.7261630815407703e+33,5.796929098883158e+34,509404399220250.6,49880506258.48027,4770167.314645504,0.7883656851884446,0.0006801105127431278,3.218918655441971,0.4,0.4,convective
2162,3.7244622311155574e+33,5.796928981660685e+34,514851940725302.25,49811657554.9253,4779928.457847239,0.795174293990552,0.0006945478389052415,3.2104531628432538,0.4,0.4,convective
2163,3.722761380690345e+33,5.796928861992377e+34,520327542879438.06,49743210964.1272,4789670.945453273,0.8020015669060818,0.000709215106566838,3.202014154136005,0.4,0.4,convective
2164,3.721060530265132e+33,5.7969287398454155e+34,525831261923853.9,49675163009.59923,4799396.730172377,0.8088472243420755,0.0007241162296032084,3.193597304288849,0.4,0.4,convective
2165,3.71935967983992e+33,5.796928615186823e+34,531363155976352.75,49607510397.68649,4809107.801758219,0.8157109747110851,0.0007392552695408731,3.185198265555072,0.4,0.4,convective
2166,3.717658829414707e+33,5.7969284879834575e+34,536923285031359.1,49540250017.56573,4818806.187009381,0.8225925142018922,0.0007546364414865856,3.176812668920531,0.4,0.4,convective
2167,3.7159579789894945e+33,5.796928358202014e+34,542511710959904.4,49473378941.24548,4828493.949769351,0.8294915265527393,0.0007702641202278012,3.168436125598835,0.4,0.4,convective
2168,3.714257128564282e+33,5.7969282258090345e+34,548128497485862.3,49406894421.440506,4838173.18859436,0.8364076831982391,0.0007861428445836081,3.160064234366159,0.4,0.4,convective
2169,3.712556278139069e+33,5.796928090810634e+34,553773587729663.06,49340784348.38853,4847835.3871216215,0.8433423274099139,0.0008022683507160415,3.1517188525457187,0.4,0.4,convective
2170,3.710855427713857e+33,5.796927953200057e+34,559446863275506.0,49275036544.97523,4857471.146241866,0.8502969033961789,0.0008186350647813172,3.143423441911084,0.4,0.4,convective
2171,3.709154577288644e+33,5.796927812927984e+34,565148288494796.8,49209647499.171844,4867080.370527956,0.8572713693379644,0.0008352449414223366,3.1351782162499626,0.4,0.4,convective
2172,3.7074537268634316e+33,5.796927669944888e+34,570877828760362.0,49144613727.19584,4876662.9704753095,0.8642656854079586,0.0008520999326439857,3.1269833659520487,0.4,0.4,convective
2173,3.7057528764382187e+33,5.796927524201038e+34,576635450446464.5,49079931773.51066,4886218.862501928,0.871279813709923,0.0008692019879180749,3.118839058520443,0.4,0.4,convective
2174,3.7040520260130063e+33,5.796927375646498e+34,582421120928788.2,49015598210.825966,4895747.968948367,0.8783137182184717,0.0008865530543031505,3.1107454390754747,0.4,0.4,convective
2175,3.702351175587794e+33,5.796927224231125e+34,588234808584451.5,48951609640.09746,4905250.218077761,0.8853673647193648,0.0009041550765792632,3.102702630850997,0.4,0.4,convective
2176,3.700650325162581e+33,5.796927069904575e+34,594076482792001.1,48887962690.526924,4914725.544075815,0.8924407207502568,0.0009220099973980148,3.0947107356826464,0.4,0.4,convective
2177,3.6989494747373687e+33,5.796926912616295e+34,599946113931406.9,48824654019.56235,4924173.887050792,0.8995337555419046,0.0009401197574479211,3.0867698344882677,0.4,0.4,convective
2178,3.697248624312156e+33,5.796926752315528e+34,605843673384075.0,48761680312.897705,4933595.193033536,0.9066464399598558,0.0009584862956355171,3.0788799877400206,0.4,0.4,convective
2179,3.6955477738869434e+33,5.796926588951311e+34,611769133532832.2,48699038284.47318,4942989.413977449,0.913778746446538,0.0009771115492820768,3.0710412359284622,0.4,0.4,convective
2180,3.6938469234617305e+33,5.796926422472477e+34,617722467761942.2,48636724676.474976,4952356.507758514,0.9209306489638225,0.0009959974543364586,3.063253600018143,0.4,0.4,convective
2181,3.692146073036518e+33,5.796926252827656e+34,623703650457089.0,48574736259.33548,4961696.438175269,0.9281021229359664,0.001015145945603998,3.055517081894915,0.4,0.4,convective
2182,3.690445222611305e+33,5.7969260799652675e+34,629712657005393.6,48513069831.7331,4971009.174948837,0.9352931451930068,0.0010345589569918513,3.0478316648047596,0.4,0.4,convective
2183,3.688744372186093e+33,5.7969259038335295e+34,635749463795397.2,48451722220.59244,4980294.693722893,0.9425036939145115,0.0010542384217706396,3.040197313784298,0.4,0.4,convective
2184,3.68704352176088e+33,5.796925724380455e+34,641814048217078.0,48390690281.08412,4989552.976063696,0.9497337485737626,0.0010741862728530919,3.0326139760825526,0.4,0.4,convective
2185,3.6853426713356676e+33,5.7969255415538505e+34,647906388661834.4,48329970896.62495,4998784.009460061,0.9569832898822765,0.0010944044430892686,3.0250815815745087,0.4,0.4,convective
2186,3.683641820910455e+33,5.796925355301317e+34,654026464522500.0,48269560978.877785,5007987.787323382,0.9642522997347328,0.0011148948655789303,3.0176000431661163,0.4,0.4,convective
2187,3.6819409704852423e+33,5.796925165570252e+34,660174256193336.8,48209457467.75157,5017164.308987619,0.9715407611542335,0.0011356594740011355,3.0101692571907575,0.4,0.4,convective
2188,3.68024012006003e+33,5.796924972307848e+34,666349745070029.1,48149657331.40145,5026313.579709297,0.9788486582379146,0.00115670020296111,3.002789103797439,0.4,0.4,convective
2189,3.678539269634817e+33,5.796924775461088e+34,672552913549698.5,48090157566.22856,5035435.610667517,0.9861759761029193,0.0011780189883547308,2.995459447330575,0.4,0.4,convective
2190,3.6768384192096047e+33,5.796924574976757e+34,678783745030886.4,48030955196.88023,5044530.418963941,0.9935227008326635,0.0011996177677506062,2.988180136701402,0.4,0.4,convective
2191,3.675137568784392e+33,5.796924370801428e+34,685042223913571.6,47972047276.24983,5053598.027622807,1.0008888194234624,0.0012214984807900663,2.9809510057512507,0.4,0.4,convective
2192,3.6734367183591794e+33,5.796924162881474e+34,691328335599153.2,47913430885.47691,5062638.465590915,1.0082743197314235,0.001243663069605103,2.9737718736065863,0.4,0.4,convective
2193,3.671735867933967e+33,5.79692395116306e+34,697642066490464.8,47855103133.947044,5071651.76773764,1.0156791904196802,0.0012661134792544813,2.9666425450259672,0.4,0.4,convective
